39	0.000843704
40	0.00105463
41	0.003163889
42	0.005062223
43	0.002320186
44	0.007382409
45	0.008858891
46	0.01413204
47	0.015819447
48	0.020037967
49	0.0219363
50	0.028685931
51	0.027631301
52	0.030373339
53	0.027209449
54	0.027209449
55	0.030162413
56	0.033115377
57	0.032693525
58	0.02510019
59	0.028475005
60	0.027209449
61	0.022780004
62	0.023201856
63	0.024678338
64	0.023201856
65	0.020248893
66	0.020248893
67	0.021092596
68	0.020037967
69	0.020670745
70	0.018139633
71	0.015608521
72	0.014553892
73	0.013921114
74	0.016663151
75	0.015397595
76	0.01202278
77	0.011390002
78	0.012655558
79	0.011811854
80	0.011179076
81	0.007382409
82	0.011390002
83	0.009702594
84	0.008226113
85	0.008858891
86	0.009280742
87	0.010757224
88	0.007593335
89	0.006960557
90	0.006538705
91	0.006960557
92	0.006960557
93	0.005273149
94	0.005905927
95	0.007593335
96	0.005484075
97	0.004851297
98	0.004640371
99	0.005062223
100	0.004640371
101	0.007171483
102	0.003374815
103	0.002531112
104	0.003374815
105	0.002742038
106	0.003585741
107	0.003374815
108	0.002531112
109	0.003163889
110	0.001687408
111	0.003585741
112	0.003163889
113	0.002742038
114	0.001687408
115	0.001687408
116	0.001687408
117	0.003374815
118	0.00210926
119	0.00105463
120	0.002320186
121	0.001687408
122	0.00210926
123	0.001476482
124	0.001898334
125	0.00105463
126	0.00105463
127	0.001476482
128	0.00105463
129	0.001476482
130	0.000421852
131	0.001265556
132	0.000632778
133	0.000210926
134	0.001476482
135	0.000843704
136	0.00105463
137	0.000632778
138	0.000210926
139	0.000210926
140	0.00105463
141	0.000632778
144	0.000210926
145	0.000210926
146	0.000632778
147	0.000210926
148	0.000210926
149	0.000843704
150	0.000421852
152	0.000632778
154	0.000210926
155	0.000210926
157	0.000210926
158	0.000421852
159	0.000632778
160	0.000210926
162	0.000210926
163	0.000210926
164	0.000210926
165	0.000421852
166	0.000421852
167	0.000210926
168	0.000210926
170	0.000210926
172	0.000210926
174	0.000421852
177	0.000421852
178	0.000210926
187	0.000210926
189	0.000210926
