39	0.0000476281196418365
40	0.0000476281196418365
41	0.0000952562392836730
42	0.0001666984187464270
43	0.0004524671365974470
44	0.0003095827776719370
45	0.0008573061535530570
46	0.0007858639740903020
47	0.0010001905124785600
48	0.0015240998285387600
49	0.0019765669651362100
50	0.0021908935035244800
51	0.0065488664507525200
52	0.0027624309392265100
53	0.0033577824347494700
54	0.0030958277767193700
55	0.0037149933320632500
56	0.0040483901695561000
57	0.0036435511526004900
58	0.0045246713659744700
59	0.0048104400838254900
60	0.0046675557248999800
61	0.0051200228614974200
62	0.0057153743570203800
63	0.0055963040579157900
64	0.0048104400838254900
65	0.0062154696132596600
66	0.0059773290150504800
67	0.0062630977329015000
68	0.0065726805105734400
69	0.0068822632882453800
70	0.0066203086302152700
71	0.0069298914078872100
72	0.0071204038864545600
73	0.0074776147837683300
74	0.0071204038864545600
75	0.0079538959801867000
76	0.0080967803391122100
77	0.0085016193560678200
78	0.0079062678605448600
79	0.0086206896551724100
80	0.0082872928176795500
81	0.0092636692703372000
82	0.0092874833301581200
83	0.0087159458944560800
84	0.0086445037149933300
85	0.0090969708515907800
86	0.0097637645265764900
87	0.0096208801676509800
88	0.0093112973899790400
89	0.0100019051247856000
90	0.0098590207658601600
91	0.0092398552105162800
92	0.0105496285006667000
93	0.0097399504667555700
94	0.0099780910649647500
95	0.0108830253381596000
96	0.0100971613640693000
97	0.0103829300819203000
98	0.0097399504667555700
99	0.0110735378167269000
100	0.0191226900361973000
101	0.0844684701847971000
102	0.0106686987997713000
103	0.0097399504667555700
104	0.0101209754238902000
105	0.0101447894837111000
106	0.0098352067060392400
107	0.0092874833301581200
108	0.0094303676890836300
109	0.0101447894837111000
110	0.0105734425604877000
111	0.0096446942274719000
112	0.0095256239283673000
113	0.0101686035435321000
114	0.0093112973899790400
115	0.0089064583730234300
116	0.0100971613640693000
117	0.0092398552105162800
118	0.0094779958087254700
119	0.0095018098685463900
120	0.0083825490569632300
121	0.0085730615355305700
122	0.0080729662792912900
123	0.0081920365783958800
124	0.0085016193560678200
125	0.0080491522194703700
126	0.0088112021337397600
127	0.0082872928176795500
128	0.0069537054677081300
129	0.0076204991426938400
130	0.0073109163650219000
131	0.0082396646980377200
132	0.0072156601257382300
133	0.0069060773480662900
134	0.0072156601257382300
135	0.0065488664507525200
136	0.0067155648694989500
137	0.0065488664507525200
138	0.0065012383311106800
139	0.0058820727757668100
140	0.0063821680320060900
141	0.0063583539721851700
142	0.0061440274337969100
143	0.0051438369213183400
144	0.0056915602971994600
145	0.0061916555534387500
146	0.0055963040579157900
147	0.0049295103829300800
148	0.0052390931606020200
149	0.0055010478186321200
150	0.0046437416650790600
151	0.0048580682034673200
152	0.0055963040579157900
153	0.0045961135454372200
154	0.0036435511526004900
155	0.0047389979043627300
156	0.0044770432463326300
157	0.0045484854257953900
158	0.0036197370927795700
159	0.0043341588874071200
160	0.0040960182891979400
161	0.0040007620499142600
162	0.0039531339302724300
163	0.0043103448275862000
164	0.0035721089731377400
165	0.0035244808534959000
166	0.0034768527338540600
167	0.0031434558963612100
168	0.0033577824347494700
169	0.0031434558963612100
170	0.0034768527338540600
171	0.0027624309392265100
172	0.0030720137168984500
173	0.0029767574776147800
174	0.0028815012383311100
175	0.0028815012383311100
176	0.0027148028195846800
177	0.0029529434177938600
178	0.0023814059820918200
179	0.0024528481615545800
180	0.0022147075633453900
181	0.0022861497428081500
182	0.0029291293579729400
183	0.0025004762811964100
184	0.0026195465803010100
185	0.0022385216231663100
186	0.0022385216231663100
187	0.0022623356829872300
188	0.0020956372642408000
189	0.0026909887597637600
190	0.0028815012383311100
191	0.0020718232044198800
